lat,lon,XCO2 (mol CO2/mol dry),XCO2PREC (mol CO2/mol dry),Month,Year,DATE,population,primary_fuel,commissioning_year,capacity_mw,city_ascii,capital,city_pop_2022,month,brightness,scan,track,bright_t31,frp,city,state,plant_type,longitude,latitude
-4.5,39.375,0.000399215,1.81E-08,7,2015,01-07-15,1190632.5,Oil,2001,74.5,Kwale,admin,,7,307.38,2.2,1.42,289.04,21.12,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399215,1.81E-08,7,2015,01-07-15,1190632.5,Oil,2001,74.5,Kwale,admin,,7,307.38,2.2,1.42,289.04,21.12,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399215,1.81E-08,7,2015,01-07-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,7,307.38,2.2,1.42,289.04,21.12,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399215,1.81E-08,7,2015,01-07-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,7,307.38,2.2,1.42,289.04,21.12,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399215,1.81E-08,7,2015,01-07-15,1190632.5,Oil,2011,74,Kwale,admin,,7,307.38,2.2,1.42,289.04,21.12,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399215,1.81E-08,7,2015,01-07-15,1190632.5,Oil,2011,74,Kwale,admin,,7,307.38,2.2,1.42,289.04,21.12,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,8,308.8,2.17,1.43,293,18.27,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,8,308.8,2.17,1.43,293,18.27,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,1999,120,Kwale,admin,,8,308.8,2.17,1.43,293,18.27,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,1999,120,Kwale,admin,,8,308.8,2.17,1.43,293,18.27,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,8,308.8,2.17,1.43,293,18.27,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,8,308.8,2.17,1.43,293,18.27,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2001,74.5,Kwale,admin,,8,308.8,2.17,1.43,293,18.27,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2001,74.5,Kwale,admin,,8,308.8,2.17,1.43,293,18.27,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,8,308.8,2.17,1.43,293,18.27,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,8,308.8,2.17,1.43,293,18.27,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2011,74,Kwale,admin,,8,308.8,2.17,1.43,293,18.27,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399032,1.84E-08,8,2015,01-08-15,1190632.5,Oil,2011,74,Kwale,admin,,8,308.8,2.17,1.43,293,18.27,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,4,323.32,4.02,1.82,292.98,137.64,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,4,323.32,4.02,1.82,292.98,137.64,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,1999,120,Kwale,admin,,4,323.32,4.02,1.82,292.98,137.64,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,1999,120,Kwale,admin,,4,323.32,4.02,1.82,292.98,137.64,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,4,323.32,4.02,1.82,292.98,137.64,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,4,323.32,4.02,1.82,292.98,137.64,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2001,74.5,Kwale,admin,,4,323.32,4.02,1.82,292.98,137.64,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2001,74.5,Kwale,admin,,4,323.32,4.02,1.82,292.98,137.64,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,4,323.32,4.02,1.82,292.98,137.64,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,4,323.32,4.02,1.82,292.98,137.64,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2011,74,Kwale,admin,,4,323.32,4.02,1.82,292.98,137.64,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000397367,3.77E-08,4,2015,01-04-15,1190632.5,Oil,2011,74,Kwale,admin,,4,323.32,4.02,1.82,292.98,137.64,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,1,333.7,1.1,1,306.5,23.25,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,1,333.7,1.1,1,306.5,23.25,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,1999,120,Kwale,admin,,1,333.7,1.1,1,306.5,23.25,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,1999,120,Kwale,admin,,1,333.7,1.1,1,306.5,23.25,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,1,333.7,1.1,1,306.5,23.25,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,1,333.7,1.1,1,306.5,23.25,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2001,74.5,Kwale,admin,,1,333.7,1.1,1,306.5,23.25,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2001,74.5,Kwale,admin,,1,333.7,1.1,1,306.5,23.25,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,1,333.7,1.1,1,306.5,23.25,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,1,333.7,1.1,1,306.5,23.25,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2011,74,Kwale,admin,,1,333.7,1.1,1,306.5,23.25,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398473,2.20E-08,1,2015,01-01-15,1190632.5,Oil,2011,74,Kwale,admin,,1,333.7,1.1,1,306.5,23.25,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,3,324.21,1.31,1.13,301.86,14.87,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,3,324.21,1.31,1.13,301.86,14.87,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,1999,120,Kwale,admin,,3,324.21,1.31,1.13,301.86,14.87,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,1999,120,Kwale,admin,,3,324.21,1.31,1.13,301.86,14.87,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,3,324.21,1.31,1.13,301.86,14.87,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,3,324.21,1.31,1.13,301.86,14.87,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2001,74.5,Kwale,admin,,3,324.21,1.31,1.13,301.86,14.87,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2001,74.5,Kwale,admin,,3,324.21,1.31,1.13,301.86,14.87,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,3,324.21,1.31,1.13,301.86,14.87,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,3,324.21,1.31,1.13,301.86,14.87,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2011,74,Kwale,admin,,3,324.21,1.31,1.13,301.86,14.87,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.00039884,1.80E-08,3,2015,01-03-15,1190632.5,Oil,2011,74,Kwale,admin,,3,324.21,1.31,1.13,301.86,14.87,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,10,312.6,2.35,1.4,291.55,34.88,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,10,312.6,2.35,1.4,291.55,34.88,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,1999,120,Kwale,admin,,10,312.6,2.35,1.4,291.55,34.88,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,1999,120,Kwale,admin,,10,312.6,2.35,1.4,291.55,34.88,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,10,312.6,2.35,1.4,291.55,34.88,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,10,312.6,2.35,1.4,291.55,34.88,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2001,74.5,Kwale,admin,,10,312.6,2.35,1.4,291.55,34.88,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2001,74.5,Kwale,admin,,10,312.6,2.35,1.4,291.55,34.88,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,10,312.6,2.35,1.4,291.55,34.88,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,10,312.6,2.35,1.4,291.55,34.88,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2011,74,Kwale,admin,,10,312.6,2.35,1.4,291.55,34.88,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399523,3.50E-08,10,2015,01-10-15,1190632.5,Oil,2011,74,Kwale,admin,,10,312.6,2.35,1.4,291.55,34.88,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,9,309.1,2.25,1.35,293.65,15.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,9,309.1,2.25,1.35,293.65,15.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,1999,120,Kwale,admin,,9,309.1,2.25,1.35,293.65,15.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,1999,120,Kwale,admin,,9,309.1,2.25,1.35,293.65,15.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,9,309.1,2.25,1.35,293.65,15.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,9,309.1,2.25,1.35,293.65,15.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2001,74.5,Kwale,admin,,9,309.1,2.25,1.35,293.65,15.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2001,74.5,Kwale,admin,,9,309.1,2.25,1.35,293.65,15.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,9,309.1,2.25,1.35,293.65,15.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,9,309.1,2.25,1.35,293.65,15.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2011,74,Kwale,admin,,9,309.1,2.25,1.35,293.65,15.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399123,2.69E-08,9,2015,01-09-15,1190632.5,Oil,2011,74,Kwale,admin,,9,309.1,2.25,1.35,293.65,15.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,11,320.18,2.02,1.4,297.62,29.38,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,11,320.18,2.02,1.4,297.62,29.38,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,1999,120,Kwale,admin,,11,320.18,2.02,1.4,297.62,29.38,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,1999,120,Kwale,admin,,11,320.18,2.02,1.4,297.62,29.38,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,11,320.18,2.02,1.4,297.62,29.38,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,11,320.18,2.02,1.4,297.62,29.38,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2001,74.5,Kwale,admin,,11,320.18,2.02,1.4,297.62,29.38,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2001,74.5,Kwale,admin,,11,320.18,2.02,1.4,297.62,29.38,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,11,320.18,2.02,1.4,297.62,29.38,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,11,320.18,2.02,1.4,297.62,29.38,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2011,74,Kwale,admin,,11,320.18,2.02,1.4,297.62,29.38,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000399663,2.48E-08,11,2015,01-11-15,1190632.5,Oil,2011,74,Kwale,admin,,11,320.18,2.02,1.4,297.62,29.38,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,2,329.71,1.09,1.03,304.99,14.69,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,1999,120,Mombasa,admin,1200000,2,329.71,1.09,1.03,304.99,14.69,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,1999,120,Kwale,admin,,2,329.71,1.09,1.03,304.99,14.69,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,1999,120,Kwale,admin,,2,329.71,1.09,1.03,304.99,14.69,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,2,329.71,1.09,1.03,304.99,14.69,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2001,74.5,Mombasa,admin,1200000,2,329.71,1.09,1.03,304.99,14.69,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2001,74.5,Kwale,admin,,2,329.71,1.09,1.03,304.99,14.69,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2001,74.5,Kwale,admin,,2,329.71,1.09,1.03,304.99,14.69,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,2,329.71,1.09,1.03,304.99,14.69,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2011,74,Mombasa,admin,1200000,2,329.71,1.09,1.03,304.99,14.69,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2011,74,Kwale,admin,,2,329.71,1.09,1.03,304.99,14.69,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000398577,2.58E-08,2,2015,01-02-15,1190632.5,Oil,2011,74,Kwale,admin,,2,329.71,1.09,1.03,304.99,14.69,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,1999,120,Mombasa,admin,1200000,7,316.05,1.1,1,296.35,8.85,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,1999,120,Mombasa,admin,1200000,7,316.05,1.1,1,296.35,8.85,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,1999,120,Kwale,admin,,7,316.05,1.1,1,296.35,8.85,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,1999,120,Kwale,admin,,7,316.05,1.1,1,296.35,8.85,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2001,74.5,Mombasa,admin,1200000,7,316.05,1.1,1,296.35,8.85,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2001,74.5,Mombasa,admin,1200000,7,316.05,1.1,1,296.35,8.85,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2001,74.5,Kwale,admin,,7,316.05,1.1,1,296.35,8.85,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2001,74.5,Kwale,admin,,7,316.05,1.1,1,296.35,8.85,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2011,74,Mombasa,admin,1200000,7,316.05,1.1,1,296.35,8.85,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2011,74,Mombasa,admin,1200000,7,316.05,1.1,1,296.35,8.85,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2011,74,Kwale,admin,,7,316.05,1.1,1,296.35,8.85,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411981,3.70E-08,7,2020,01-07-20,1377696.6,Oil,2011,74,Kwale,admin,,7,316.05,1.1,1,296.35,8.85,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,1999,120,Mombasa,admin,1200000,4,311,2.1,1.4,289.3,14,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,1999,120,Mombasa,admin,1200000,4,311,2.1,1.4,289.3,14,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,1999,120,Kwale,admin,,4,311,2.1,1.4,289.3,14,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,1999,120,Kwale,admin,,4,311,2.1,1.4,289.3,14,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2001,74.5,Mombasa,admin,1200000,4,311,2.1,1.4,289.3,14,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2001,74.5,Mombasa,admin,1200000,4,311,2.1,1.4,289.3,14,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2001,74.5,Kwale,admin,,4,311,2.1,1.4,289.3,14,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2001,74.5,Kwale,admin,,4,311,2.1,1.4,289.3,14,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2011,74,Mombasa,admin,1200000,4,311,2.1,1.4,289.3,14,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2011,74,Mombasa,admin,1200000,4,311,2.1,1.4,289.3,14,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2011,74,Kwale,admin,,4,311,2.1,1.4,289.3,14,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000410991,6.98E-08,4,2020,01-04-20,1377696.6,Oil,2011,74,Kwale,admin,,4,311,2.1,1.4,289.3,14,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,1999,120,Mombasa,admin,1200000,3,320.5,1.45,1.2,298,13.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,1999,120,Mombasa,admin,1200000,3,320.5,1.45,1.2,298,13.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,1999,120,Kwale,admin,,3,320.5,1.45,1.2,298,13.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,1999,120,Kwale,admin,,3,320.5,1.45,1.2,298,13.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,2001,74.5,Mombasa,admin,1200000,3,320.5,1.45,1.2,298,13.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,2001,74.5,Mombasa,admin,1200000,3,320.5,1.45,1.2,298,13.9,,,Oil refineries,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,2001,74.5,Kwale,admin,,3,320.5,1.45,1.2,298,13.9,Mombasa,Mombasa County,Cement ,39.375,-4.5
-4.5,39.375,0.000411702,2.27E-08,3,2020,01-03-20,1377696.6,Oil,2001,74.5,Kwale,admin,,3,320.5,1.45,1.2,298,13.9,,,Oil refineries,39.375,-4.5
